Wave Index,Frame Number,Center of Mass X Coord
7,146,537.0
7,146,537.0
7,146,537.0
7,146,537.0
7,147,539.0
7,147,539.0
7,147,539.0
7,147,539.0
7,148,540.0
7,148,540.0
7,148,540.0
7,148,540.0
7,149,538.0
7,149,538.0
7,149,538.0
7,149,538.0
7,150,540.0
7,150,540.0
7,150,540.0
7,150,540.0
7,151,538.0
7,151,538.0
7,151,538.0
7,151,538.0
7,152,538.0
7,152,538.0
7,152,538.0
7,152,538.0
7,153,539.0
7,153,539.0
7,153,539.0
7,153,539.0
7,154,528.0
7,154,528.0
7,154,528.0
7,154,528.0
7,155,527.0
7,155,527.0
7,155,527.0
7,155,527.0
8,92,191.0
8,92,191.0
8,92,191.0
8,92,191.0
8,93,189.0
8,93,189.0
8,93,189.0
8,93,189.0
8,94,191.0
8,94,191.0
8,94,191.0
8,94,191.0
8,95,190.0
8,95,190.0
8,95,190.0
8,95,190.0
8,96,190.0
8,96,190.0
8,96,190.0
8,96,190.0
8,97,190.0
8,97,190.0
8,97,190.0
8,97,190.0
8,98,190.0
8,98,190.0
8,98,190.0
8,98,190.0
8,99,188.0
8,99,188.0
8,99,188.0
8,99,188.0
8,100,190.0
8,100,190.0
8,100,190.0
8,100,190.0
8,101,190.0
8,101,190.0
8,101,190.0
8,101,190.0
8,102,188.0
8,102,188.0
8,102,188.0
8,102,188.0
8,103,187.0
8,103,187.0
8,103,187.0
8,103,187.0
8,104,190.0
8,104,190.0
8,104,190.0
8,104,190.0
8,105,190.0
8,105,190.0
8,105,190.0
8,105,190.0
8,106,187.0
8,106,187.0
8,106,187.0
8,106,187.0
8,107,188.0
8,107,188.0
8,107,188.0
8,107,188.0
8,108,187.0
8,108,187.0
8,108,187.0
8,108,187.0
8,109,187.0
8,109,187.0
8,109,187.0
8,109,187.0
8,110,187.0
8,110,187.0
8,110,187.0
8,110,187.0
8,111,187.0
8,111,187.0
8,111,187.0
8,111,187.0
8,112,186.0
8,112,186.0
8,112,186.0
8,112,186.0
8,113,188.0
8,113,188.0
8,113,188.0
8,113,188.0
8,114,187.0
8,114,187.0
8,114,187.0
8,114,187.0
8,115,187.0
8,115,187.0
8,115,187.0
8,115,187.0
8,116,188.0
8,116,188.0
8,116,188.0
8,116,188.0
8,117,186.0
8,117,186.0
8,117,186.0
8,117,186.0
8,118,189.0
8,118,189.0
8,118,189.0
8,118,189.0
8,119,187.0
8,119,187.0
8,119,187.0
8,119,187.0
8,120,188.0
8,120,188.0
8,120,188.0
8,120,188.0
8,121,188.0
8,121,188.0
8,121,188.0
8,121,188.0
8,122,186.0
8,122,186.0
8,122,186.0
8,122,186.0
8,123,187.0
8,123,187.0
8,123,187.0
8,123,187.0
8,124,187.0
8,124,187.0
8,124,187.0
8,124,187.0
8,125,187.0
8,125,187.0
8,125,187.0
8,125,187.0
8,126,187.0
8,126,187.0
8,126,187.0
8,126,187.0
8,127,187.0
8,127,187.0
8,127,187.0
8,127,187.0
8,128,186.0
8,128,186.0
8,128,186.0
8,128,186.0
8,129,187.0
8,129,187.0
8,129,187.0
8,129,187.0
8,130,189.0
8,130,189.0
8,130,189.0
8,130,189.0
8,131,186.0
8,131,186.0
8,131,186.0
8,131,186.0
8,132,187.0
8,132,187.0
8,132,187.0
8,132,187.0
8,133,188.0
8,133,188.0
8,133,188.0
8,133,188.0
8,134,187.0
8,134,187.0
8,134,187.0
8,134,187.0
8,135,189.0
8,135,189.0
8,135,189.0
8,135,189.0
8,136,188.0
8,136,188.0
8,136,188.0
8,136,188.0
8,137,189.0
8,137,189.0
8,137,189.0
8,137,189.0
8,138,189.0
8,138,189.0
8,138,189.0
8,138,189.0
8,139,189.0
8,139,189.0
8,139,189.0
8,139,189.0
8,140,189.0
8,140,189.0
8,140,189.0
8,140,189.0
8,141,188.0
8,141,188.0
8,141,188.0
8,141,188.0
8,142,189.0
8,142,189.0
8,142,189.0
8,142,189.0
8,143,188.0
8,143,188.0
8,143,188.0
8,143,188.0
8,144,188.0
8,144,188.0
8,144,188.0
8,144,188.0
8,145,191.0
8,145,191.0
8,145,191.0
8,145,191.0
8,146,191.0
8,146,191.0
8,146,191.0
8,146,191.0
8,147,189.0
8,147,189.0
8,147,189.0
8,147,189.0
8,148,191.0
8,148,191.0
8,148,191.0
8,148,191.0
8,149,190.0
8,149,190.0
8,149,190.0
8,149,190.0
8,150,191.0
8,150,191.0
8,150,191.0
8,150,191.0
8,151,191.0
8,151,191.0
8,151,191.0
8,151,191.0
8,152,188.0
8,152,188.0
8,152,188.0
8,152,188.0
8,153,189.0
8,153,189.0
8,153,189.0
8,153,189.0
8,154,190.0
8,154,190.0
8,154,190.0
8,154,190.0
8,155,190.0
8,155,190.0
8,155,190.0
8,155,190.0
8,156,190.0
8,156,190.0
8,156,190.0
8,156,190.0
8,157,191.0
8,157,191.0
8,157,191.0
8,157,191.0
8,158,190.0
8,158,190.0
8,158,190.0
8,158,190.0
8,159,191.0
8,159,191.0
8,159,191.0
8,159,191.0
8,160,192.0
8,160,192.0
8,160,192.0
8,160,192.0
8,161,191.0
8,161,191.0
8,161,191.0
8,161,191.0
8,162,192.0
8,162,192.0
8,162,192.0
8,162,192.0
8,163,193.0
8,163,193.0
8,163,193.0
8,163,193.0
8,164,193.0
8,164,193.0
8,164,193.0
8,164,193.0
8,165,191.0
8,165,191.0
8,165,191.0
8,165,191.0
8,166,192.0
8,166,192.0
8,166,192.0
8,166,192.0
8,167,192.0
8,167,192.0
8,167,192.0
8,167,192.0
8,168,192.0
8,168,192.0
8,168,192.0
8,168,192.0
8,169,193.0
8,169,193.0
8,169,193.0
8,169,193.0
8,170,193.0
8,170,193.0
8,170,193.0
8,170,193.0
8,171,193.0
8,171,193.0
8,171,193.0
8,171,193.0
8,172,195.0
8,172,195.0
8,172,195.0
8,172,195.0
8,173,195.0
8,173,195.0
8,173,195.0
8,173,195.0
8,174,195.0
8,174,195.0
8,174,195.0
8,174,195.0
8,175,195.0
8,175,195.0
8,175,195.0
8,175,195.0
8,176,196.0
8,176,196.0
8,176,196.0
8,176,196.0
8,177,196.0
8,177,196.0
8,177,196.0
8,177,196.0
8,178,197.0
8,178,197.0
8,178,197.0
8,178,197.0
8,179,196.0
8,179,196.0
8,179,196.0
8,179,196.0
8,180,198.0
8,180,198.0
8,180,198.0
8,180,198.0
8,181,200.0
8,181,200.0
8,181,200.0
8,181,200.0
8,182,200.0
8,182,200.0
8,182,200.0
8,182,200.0
8,183,200.0
8,183,200.0
8,183,200.0
8,183,200.0
8,184,200.0
8,184,200.0
8,184,200.0
8,184,200.0
8,185,205.0
8,185,205.0
8,185,205.0
8,185,205.0
8,186,206.0
8,186,206.0
8,186,206.0
8,186,206.0
8,187,210.0
8,187,210.0
8,187,210.0
8,187,210.0
8,188,214.0
8,188,214.0
8,188,214.0
8,188,214.0
8,189,219.0
8,189,219.0
8,189,219.0
8,189,219.0
8,190,224.0
8,190,224.0
8,190,224.0
8,190,224.0
8,191,230.0
8,191,230.0
8,191,230.0
8,191,230.0
8,192,237.0
8,192,237.0
8,192,237.0
8,192,237.0
8,193,245.0
8,193,245.0
8,193,245.0
8,193,245.0
8,194,254.0
8,194,254.0
8,194,254.0
8,194,254.0
9,92,229.0
9,92,229.0
9,92,229.0
9,92,229.0
9,93,229.0
9,93,229.0
9,93,229.0
9,93,229.0
9,94,227.0
9,94,227.0
9,94,227.0
9,94,227.0
9,95,228.0
9,95,228.0
9,95,228.0
9,95,228.0
9,96,229.0
9,96,229.0
9,96,229.0
9,96,229.0
9,97,228.0
9,97,228.0
9,97,228.0
9,97,228.0
9,98,228.0
9,98,228.0
9,98,228.0
9,98,228.0
9,99,229.0
9,99,229.0
9,99,229.0
9,99,229.0
9,100,227.0
9,100,227.0
9,100,227.0
9,100,227.0
9,101,227.0
9,101,227.0
9,101,227.0
9,101,227.0
9,102,228.0
9,102,228.0
9,102,228.0
9,102,228.0
9,103,228.0
9,103,228.0
9,103,228.0
9,103,228.0
9,104,226.0
9,104,226.0
9,104,226.0
9,104,226.0
9,105,228.0
9,105,228.0
9,105,228.0
9,105,228.0
9,106,226.0
9,106,226.0
9,106,226.0
9,106,226.0
9,107,226.0
9,107,226.0
9,107,226.0
9,107,226.0
9,108,225.0
9,108,225.0
9,108,225.0
9,108,225.0
9,109,226.0
9,109,226.0
9,109,226.0
9,109,226.0
9,110,228.0
9,110,228.0
9,110,228.0
9,110,228.0
9,111,227.0
9,111,227.0
9,111,227.0
9,111,227.0
9,112,227.0
9,112,227.0
9,112,227.0
9,112,227.0
9,113,227.0
9,113,227.0
9,113,227.0
9,113,227.0
9,114,227.0
9,114,227.0
9,114,227.0
9,114,227.0
9,115,226.0
9,115,226.0
9,115,226.0
9,115,226.0
9,116,227.0
9,116,227.0
9,116,227.0
9,116,227.0
9,117,226.0
9,117,226.0
9,117,226.0
9,117,226.0
9,118,226.0
9,118,226.0
9,118,226.0
9,118,226.0
9,119,227.0
9,119,227.0
9,119,227.0
9,119,227.0
9,120,227.0
9,120,227.0
9,120,227.0
9,120,227.0
9,121,226.0
9,121,226.0
9,121,226.0
9,121,226.0
9,122,226.0
9,122,226.0
9,122,226.0
9,122,226.0
9,123,228.0
9,123,228.0
9,123,228.0
9,123,228.0
9,124,227.0
9,124,227.0
9,124,227.0
9,124,227.0
9,125,229.0
9,125,229.0
9,125,229.0
9,125,229.0
9,126,227.0
9,126,227.0
9,126,227.0
9,126,227.0
9,127,226.0
9,127,226.0
9,127,226.0
9,127,226.0
9,128,227.0
9,128,227.0
9,128,227.0
9,128,227.0
9,129,226.0
9,129,226.0
9,129,226.0
9,129,226.0
9,130,225.0
9,130,225.0
9,130,225.0
9,130,225.0
9,131,226.0
9,131,226.0
9,131,226.0
9,131,226.0
9,132,226.0
9,132,226.0
9,132,226.0
9,132,226.0
9,133,227.0
9,133,227.0
9,133,227.0
9,133,227.0
9,134,226.0
9,134,226.0
9,134,226.0
9,134,226.0
9,135,228.0
9,135,228.0
9,135,228.0
9,135,228.0
9,136,224.0
9,136,224.0
9,136,224.0
9,136,224.0
9,137,228.0
9,137,228.0
9,137,228.0
9,137,228.0
9,138,228.0
9,138,228.0
9,138,228.0
9,138,228.0
9,139,228.0
9,139,228.0
9,139,228.0
9,139,228.0
9,140,227.0
9,140,227.0
9,140,227.0
9,140,227.0
9,141,227.0
9,141,227.0
9,141,227.0
9,141,227.0
9,142,229.0
9,142,229.0
9,142,229.0
9,142,229.0
9,143,228.0
9,143,228.0
9,143,228.0
9,143,228.0
9,144,230.0
9,144,230.0
9,144,230.0
9,144,230.0
9,145,227.0
9,145,227.0
9,145,227.0
9,145,227.0
9,146,229.0
9,146,229.0
9,146,229.0
9,146,229.0
9,147,229.0
9,147,229.0
9,147,229.0
9,147,229.0
9,148,228.0
9,148,228.0
9,148,228.0
9,148,228.0
9,149,229.0
9,149,229.0
9,149,229.0
9,149,229.0
9,150,230.0
9,150,230.0
9,150,230.0
9,150,230.0
9,151,227.0
9,151,227.0
9,151,227.0
9,151,227.0
9,152,229.0
9,152,229.0
9,152,229.0
9,152,229.0
9,153,229.0
9,153,229.0
9,153,229.0
9,153,229.0
9,154,230.0
9,154,230.0
9,154,230.0
9,154,230.0
9,155,231.0
9,155,231.0
9,155,231.0
9,155,231.0
9,156,230.0
9,156,230.0
9,156,230.0
9,156,230.0
9,157,231.0
9,157,231.0
9,157,231.0
9,157,231.0
9,158,231.0
9,158,231.0
9,158,231.0
9,158,231.0
9,159,229.0
9,159,229.0
9,159,229.0
9,159,229.0
9,160,230.0
9,160,230.0
9,160,230.0
9,160,230.0
9,161,232.0
9,161,232.0
9,161,232.0
9,161,232.0
9,162,230.0
9,162,230.0
9,162,230.0
9,162,230.0
9,163,232.0
9,163,232.0
9,163,232.0
9,163,232.0
9,164,231.0
9,164,231.0
9,164,231.0
9,164,231.0
9,165,233.0
9,165,233.0
9,165,233.0
9,165,233.0
9,166,232.0
9,166,232.0
9,166,232.0
9,166,232.0
9,167,231.0
9,167,231.0
9,167,231.0
9,167,231.0
9,168,232.0
9,168,232.0
9,168,232.0
9,168,232.0
9,169,231.0
9,169,231.0
9,169,231.0
9,169,231.0
9,170,233.0
9,170,233.0
9,170,233.0
9,170,233.0
9,171,232.0
9,171,232.0
9,171,232.0
9,171,232.0
9,172,233.0
9,172,233.0
9,172,233.0
9,172,233.0
9,173,233.0
9,173,233.0
9,173,233.0
9,173,233.0
9,174,233.0
9,174,233.0
9,174,233.0
9,174,233.0
9,175,235.0
9,175,235.0
9,175,235.0
9,175,235.0
9,176,235.0
9,176,235.0
9,176,235.0
9,176,235.0
9,177,235.0
9,177,235.0
9,177,235.0
9,177,235.0
9,178,236.0
9,178,236.0
9,178,236.0
9,178,236.0
9,179,239.0
9,179,239.0
9,179,239.0
9,179,239.0
9,180,238.0
9,180,238.0
9,180,238.0
9,180,238.0
9,181,237.0
9,181,237.0
9,181,237.0
9,181,237.0
9,182,241.0
9,182,241.0
9,182,241.0
9,182,241.0
9,183,241.0
9,183,241.0
9,183,241.0
9,183,241.0
9,184,244.0
9,184,244.0
9,184,244.0
9,184,244.0
9,185,245.0
9,185,245.0
9,185,245.0
9,185,245.0
9,186,247.0
9,186,247.0
9,186,247.0
9,186,247.0
9,187,249.0
9,187,249.0
9,187,249.0
9,187,249.0
9,188,255.0
9,188,255.0
9,188,255.0
9,188,255.0
9,189,257.0
9,189,257.0
9,189,257.0
9,189,257.0
9,190,263.0
9,190,263.0
9,190,263.0
9,190,263.0
9,191,268.0
9,191,268.0
9,191,268.0
9,191,268.0
9,192,275.0
9,192,275.0
9,192,275.0
9,192,275.0
9,193,283.0
9,193,283.0
9,193,283.0
9,193,283.0
9,194,291.0
9,194,291.0
9,194,291.0
9,194,291.0
